,id,type,attributes.channel,attributes.completedAt,attributes.createdAt,attributes.firstEnterQueueAt,attributes.hasSkills,attributes.itemSize,attributes.modifiedAt,attributes.paused,attributes.priority,attributes.queuedCount,attributes.resourceCreatedAt,attributes.resourceDirection,attributes.resourceFirstAssignTime,attributes.resourceFirstQueueTime,attributes.resourceFirstRouteTime,attributes.resourceRev,attributes.resourceType,attributes.rev,attributes.skills,attributes.status,attributes.updatedAt,attributes.workItemNumber,links.self,attributes.firstRoutedResponse.businessTime,attributes.firstRoutedResponse.createdAt,attributes.firstRoutedResponse.id,attributes.firstRoutedResponse.time,attributes.handle.businessTime,attributes.handle.completedAt,attributes.handle.time,attributes.ivr.businessTime,attributes.ivr.time,attributes.lastRevision.acceptedAt,attributes.lastRevision.enteredQueueAt,attributes.lastRevision.queueBusinessTime,attributes.lastRevision.queueTime,attributes.lastRevision.routedAt,attributes.resource.id,attributes.resource.lastMessageUnrespondedToSentAt,attributes.resource.priority,attributes.resource.status,attributes.wrapUp.businessTime,attributes.wrapUp.enteredAt,attributes.wrapUp.time,attributes.resource.sla.breachAt,relationships.acceptedBy.data.id,relationships.acceptedBy.data.type,relationships.acceptedBy.links.self,relationships.assignedTo.data.id,relationships.assignedTo.data.type,relationships.assignedTo.links.self,relationships.lastRevision.data.id,relationships.lastRevision.data.type,relationships.modifiedBy.data.id,relationships.modifiedBy.data.type,relationships.modifiedBy.links.self,relationships.org.data.id,relationships.org.data.type,relationships.org.links.self,relationships.queue.data.id,relationships.queue.data.type,relationships.queue.links.self,relationships.resource.data.id,relationships.resource.data.type,relationships.routedTo.data.id,relationships.routedTo.data.type,relationships.routedTo.links.self,relationships.routedToSession.data.id,relationships.routedToSession.data.type,relationships.routedToSession.links.self,relationships.rule.data.id,relationships.rule.data.type,relationships.rule.links.self,relationships.team.data.id,relationships.team.data.type,relationships.team.links.self,relationships.workSession.data.id,relationships.workSession.data.type,relationships.workSession.links.self
59,64386c0dcc398b64d3ad5e88,work_item,voice,2023-04-13T21:02:30.725Z,2023-04-13T20:54:37.340Z,2023-04-13T20:54:37.674Z,False,1,2023-04-13T20:54:37.347Z,False,5,1,2023-04-13T20:54:36.133Z,in,,1541.0,,15,conversation,4,,completed,2023-04-13T21:02:30.725Z,1,/v1/routing/work-items/64386c0dcc398b64d3ad5e88,,,,,435752,2023-04-13T21:02:30.725Z,435752,0.0,0.0,2023-04-13T20:55:14.973Z,2023-04-13T20:54:37.674Z,37299.0,37299.0,,64386c0c2f2e3cc48e2399e3,2023-04-13T20:54:35.829Z,3,open,,,,,63fcf83e3a9e4658d4436a5e,user,/v1/users/63fcf83e3a9e4658d4436a5e,63fcf83e3a9e4658d4436a5e,user,/v1/users/63fcf83e3a9e4658d4436a5e,64386c0dcc398bfd2aad5e89,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386c0c2f2e3cc48e2399e3,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
60,64386d2ae32570382490a51d,work_item,,2023-04-13T21:02:27.280Z,2023-04-13T20:59:22.037Z,2023-04-13T20:59:22.328Z,False,1,2023-04-13T20:59:22.046Z,False,1,1,2023-04-13T20:58:55.614Z,out,,,,14,conversation,5,,completed,2023-04-13T21:02:27.280Z,1,/v1/routing/work-items/64386d2ae32570382490a51d,3674.0,2023-04-13T21:00:20.529Z,64386d0fa4353d9b6ddd8a1e,3674.0,130425,2023-04-13T21:02:27.280Z,130425,0.0,0.0,2023-04-13T21:00:16.855Z,2023-04-13T20:59:22.328Z,54527.0,54527.0,,64386d0fe99ef849fba13a2d,,3,open,,,,,60a81854066183001a71a4b6,user,/v1/users/60a81854066183001a71a4b6,60a81854066183001a71a4b6,user,/v1/users/60a81854066183001a71a4b6,64386d2ae325701f6690a51e,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,64386d0fe99ef849fba13a2d,conversation,,,,,,,,,,5ffde0f95859ac663c8f4d23,team,/v1/teams/5ffde0f95859ac663c8f4d23,,,
61,64386bb737b56d05eef65b6f,work_item,form,2023-04-13T21:02:00.384Z,2023-04-13T20:53:11.043Z,2023-04-13T20:53:11.274Z,False,1,2023-04-13T21:01:00.899Z,False,1,2,2023-04-13T20:53:09.735Z,in,197724.0,1539.0,196444.0,18,conversation,10,,completed,2023-04-13T21:02:00.384Z,1,/v1/routing/work-items/64386bb737b56d05eef65b6f,38280.0,2023-04-13T21:01:49.338Z,64386d8140e543d857ef5b3d,38280.0,49326,2023-04-13T21:02:00.384Z,49326,0.0,0.0,2023-04-13T21:01:11.058Z,2023-04-13T21:00:59.754Z,285.0,285.0,2023-04-13T21:01:00.039Z,64386bb56d75c57354c639f8,2023-04-13T20:53:09.849Z,3,open,,,,,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,64386bb737b56d078cf65b70,work_item_revision,5ffde09698acee7b675a053f,user,/v1/users/5ffde09698acee7b675a053f,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,605103bbf170c200128d6a2f,queue,/v1/routing/queues/605103bbf170c200128d6a2f,64386bb56d75c57354c639f8,conversation,5ffde09698acee7b675a053f,user,/v1/users/5ffde09698acee7b675a053f,64380af443b292692d48c2c8,work_session,/v1/routing/work-sessions/64380af443b292692d48c2c8,61f963e39cbd8a24671bd954,queue-rule,/v1/routing/queue-rules/61f963e39cbd8a24671bd954,6112a88d43eabc00121c3cfc,team,/v1/teams/6112a88d43eabc00121c3cfc,64381feb8f2c0c29cbbb6e10,work_session,/v1/routing/work-sessions/64381feb8f2c0c29cbbb6e10
62,64386851dd3e29bf5f52cfd6,work_item,email,2023-04-13T21:01:17.307Z,2023-04-13T20:38:41.256Z,2023-04-13T20:38:41.538Z,False,1,2023-04-13T20:38:41.262Z,False,1,1,2023-04-13T20:38:40.095Z,in,,1443.0,,14,conversation,4,,completed,2023-04-13T21:01:17.307Z,1,/v1/routing/work-items/64386851dd3e29bf5f52cfd6,,,,,157098,2023-04-13T21:01:17.307Z,157098,0.0,0.0,2023-04-13T20:58:40.209Z,2023-04-13T20:38:41.538Z,1198671.0,1198671.0,,64386850f97d2e35dc31919e,2023-04-13T20:38:40.187Z,2,open,,,,,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,64386851dd3e2976c852cfd7,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,64386850f97d2e35dc31919e,conversation,,,,,,,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fcf34a80e901d47c992b,work_session,/v1/routing/work-sessions/6437fcf34a80e901d47c992b
63,64386584379b0805e4d8009e,work_item,voice,2023-04-13T21:00:08.389Z,2023-04-13T20:26:44.126Z,2023-04-13T20:26:44.384Z,False,1,2023-04-13T20:26:44.133Z,False,5,1,2023-04-13T20:26:42.785Z,in,,1599.0,,15,conversation,4,,completed,2023-04-13T21:00:08.389Z,1,/v1/routing/work-items/64386584379b0805e4d8009e,,,,,1880094,2023-04-13T21:00:08.389Z,1880094,0.0,0.0,2023-04-13T20:28:48.295Z,2023-04-13T20:26:44.384Z,123911.0,123911.0,,64386582d075d9a6be34a5a0,2023-04-13T20:26:42.379Z,3,open,,,,,6246fdf9b2fc71ae29802bd1,user,/v1/users/6246fdf9b2fc71ae29802bd1,6246fdf9b2fc71ae29802bd1,user,/v1/users/6246fdf9b2fc71ae29802bd1,64386584379b0896ebd8009f,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386582d075d9a6be34a5a0,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
64,64386a4e48d5c6b7bc81b526,work_item,email,2023-04-13T21:00:02.390Z,2023-04-13T20:47:10.631Z,2023-04-13T20:47:10.898Z,False,1,2023-04-13T20:47:10.639Z,False,1,1,2023-04-13T20:47:09.134Z,in,,1764.0,,15,conversation,4,,completed,2023-04-13T21:00:02.390Z,1,/v1/routing/work-items/64386a4e48d5c6b7bc81b526,,,,,146883,2023-04-13T21:00:02.390Z,146883,0.0,0.0,2023-04-13T20:57:35.507Z,2023-04-13T20:47:10.898Z,624609.0,624609.0,,64386a4d204cb393f83c9585,2023-04-13T20:47:09.262Z,2,open,,,,,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,64386a4e48d5c643a281b527,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,64386a4d204cb393f83c9585,conversation,,,,,,,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fcf34a80e901d47c992b,work_session,/v1/routing/work-sessions/6437fcf34a80e901d47c992b
65,64386a2b379b0811f6d838a6,work_item,voice,2023-04-13T21:00:00.947Z,2023-04-13T20:46:35.909Z,2023-04-13T20:46:36.406Z,False,1,2023-04-13T20:46:35.927Z,False,5,1,2023-04-13T20:46:34.606Z,in,,1800.0,,15,conversation,4,,completed,2023-04-13T21:00:00.947Z,1,/v1/routing/work-items/64386a2b379b0811f6d838a6,,,,,690838,2023-04-13T21:00:00.947Z,690838,0.0,0.0,2023-04-13T20:48:30.109Z,2023-04-13T20:46:36.406Z,113703.0,113703.0,,64386a2adee7a08200b1a7d1,2023-04-13T20:46:34.263Z,3,open,,,,,638a73359483231cba3e2d2a,user,/v1/users/638a73359483231cba3e2d2a,638a73359483231cba3e2d2a,user,/v1/users/638a73359483231cba3e2d2a,64386a2b379b080f1bd838a7,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386a2adee7a08200b1a7d1,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
66,64386c1535763d3a33861951,work_item,chat,2023-04-13T21:00:00.914Z,2023-04-13T20:54:45.056Z,2023-04-13T20:54:45.499Z,False,1,2023-04-13T20:54:46.603Z,False,1,1,2023-04-13T20:54:43.661Z,in,2942.0,1838.0,2109.0,23,conversation,7,,completed,2023-04-13T21:00:00.914Z,1,/v1/routing/work-items/64386c1535763d3a33861951,42852.0,2023-04-13T20:55:29.455Z,64386c372a8ceb48135a15b4,42852.0,182659,2023-04-13T20:57:49.262Z,182659,0.0,0.0,2023-04-13T20:54:46.603Z,2023-04-13T20:54:45.499Z,271.0,271.0,2023-04-13T20:54:45.770Z,64386c13bcd5175631633fd0,2023-04-13T20:54:43.624Z,3,open,131652.0,2023-04-13T20:57:49.262Z,131652.0,,62a8b7a12a2a57472a289365,user,/v1/users/62a8b7a12a2a57472a289365,62a8b7a12a2a57472a289365,user,/v1/users/62a8b7a12a2a57472a289365,64386c1535763daddc861952,work_item_revision,62a8b7a12a2a57472a289365,user,/v1/users/62a8b7a12a2a57472a289365,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,60214d41909957001a2ccfa1,queue,/v1/routing/queues/60214d41909957001a2ccfa1,64386c13bcd5175631633fd0,conversation,62a8b7a12a2a57472a289365,user,/v1/users/62a8b7a12a2a57472a289365,6437fca8105b5d623294432a,work_session,/v1/routing/work-sessions/6437fca8105b5d623294432a,60214d5b2819dc001bda0223,queue-rule,/v1/routing/queue-rules/60214d5b2819dc001bda0223,62042f756e39c33c269f724a,team,/v1/teams/62042f756e39c33c269f724a,6437fca8105b5d623294432a,work_session,/v1/routing/work-sessions/6437fca8105b5d623294432a
67,64386b55cc398b29dbad569c,work_item,voice,2023-04-13T20:59:47.123Z,2023-04-13T20:51:33.429Z,2023-04-13T20:51:33.735Z,False,1,2023-04-13T20:51:33.434Z,False,5,1,2023-04-13T20:51:31.954Z,in,,1781.0,,16,conversation,5,,completed,2023-04-13T20:59:47.123Z,1,/v1/routing/work-items/64386b55cc398b29dbad569c,429113.0,2023-04-13T20:59:44.826Z,64386d14a0e1db4b7968a810,429113.0,431410,2023-04-13T20:59:47.123Z,431410,0.0,0.0,2023-04-13T20:52:35.713Z,2023-04-13T20:51:33.735Z,61978.0,61978.0,,64386b5393b96184d0832b91,2023-04-13T20:51:31.628Z,3,open,,,,,637808b8ab951a30000e8204,user,/v1/users/637808b8ab951a30000e8204,637808b8ab951a30000e8204,user,/v1/users/637808b8ab951a30000e8204,64386b55cc398bb025ad569d,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386b5393b96184d0832b91,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,64380894156ddacdef01f1af,work_session,/v1/routing/work-sessions/64380894156ddacdef01f1af
68,64386b9ab1efe3f6c020c2ac,work_item,voice,2023-04-13T20:59:12.855Z,2023-04-13T20:52:42.929Z,2023-04-13T20:52:43.329Z,False,1,2023-04-13T20:52:42.936Z,False,5,1,2023-04-13T20:52:41.515Z,in,,1814.0,,13,conversation,4,,completed,2023-04-13T20:59:12.855Z,1,/v1/routing/work-items/64386b9ab1efe3f6c020c2ac,,,,,360413,2023-04-13T20:59:12.855Z,360413,0.0,0.0,2023-04-13T20:53:12.442Z,2023-04-13T20:52:43.329Z,29113.0,29113.0,,64386b992e297e7994d52f91,2023-04-13T20:52:41.180Z,3,open,,,,,63bc31ec970345b72dd44103,user,/v1/users/63bc31ec970345b72dd44103,63bc31ec970345b72dd44103,user,/v1/users/63bc31ec970345b72dd44103,64386b9ab1efe3802720c2ad,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386b992e297e7994d52f91,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,6437fcbea89858c5f99703e8,work_session,/v1/routing/work-sessions/6437fcbea89858c5f99703e8
69,643851f1b889a9d4ab02e8be,work_item,email,2023-04-13T20:58:43.837Z,2023-04-13T19:03:13.102Z,2023-04-13T19:03:13.102Z,False,1,2023-04-13T19:03:13.118Z,False,1,0,2023-04-13T16:00:34.978Z,in,,,,21,conversation,4,,completed,2023-04-13T20:58:43.837Z,3,/v1/routing/work-items/643851f1b889a9d4ab02e8be,,,,,6930735,2023-04-13T20:58:43.837Z,6930735,,,2023-04-13T19:03:13.102Z,2023-04-13T19:03:13.102Z,,,,643827224a8157cfb6df2262,2023-04-13T19:02:57.000Z,2,open,,,,,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,643851f1b889a9017902e8bf,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,643827224a8157cfb6df2262,conversation,,,,,,,,,,62042f756e39c33c269f724a,team,/v1/teams/62042f756e39c33c269f724a,6437fcf34a80e901d47c992b,work_session,/v1/routing/work-sessions/6437fcf34a80e901d47c992b
70,643867070bd5f465e2b55cb8,work_item,,2023-04-13T20:58:19.511Z,2023-04-13T20:33:11.650Z,,False,1,2023-04-13T20:33:11.661Z,False,1,0,2023-04-13T20:33:10.404Z,in,,,,15,conversation,2,,completed,2023-04-13T20:58:19.511Z,1,/v1/routing/work-items/643867070bd5f465e2b55cb8,,,,,1507861,2023-04-13T20:58:19.511Z,1507861,,,2023-04-13T20:33:11.650Z,,,,,6438670645b9f602d9045a7a,,3,open,,,,,60ba39c14dc4b5001984d2b4,user,/v1/users/60ba39c14dc4b5001984d2b4,60ba39c14dc4b5001984d2b4,user,/v1/users/60ba39c14dc4b5001984d2b4,643867070bd5f4ddc8b55cb9,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,,,,6438670645b9f602d9045a7a,conversation,,,,,,,,,,6036576be5c68800e6df3f37,team,/v1/teams/6036576be5c68800e6df3f37,643827ba5399cd4ff41541e6,work_session,/v1/routing/work-sessions/643827ba5399cd4ff41541e6
71,64386ab9134151865cc08387,work_item,chat,2023-04-13T20:58:13.397Z,2023-04-13T20:48:57.273Z,2023-04-13T20:48:57.615Z,False,1,2023-04-13T20:48:58.589Z,False,1,1,2023-04-13T20:48:56.084Z,in,2505.0,1531.0,1755.0,22,conversation,6,,completed,2023-04-13T20:58:13.397Z,1,/v1/routing/work-items/64386ab9134151865cc08387,107894.0,2023-04-13T20:50:46.483Z,64386b16e081580d9f48887d,107894.0,554808,2023-04-13T20:58:13.397Z,554808,0.0,0.0,2023-04-13T20:48:58.589Z,2023-04-13T20:48:57.615Z,224.0,224.0,2023-04-13T20:48:57.839Z,64386ab7b42e3c43516dbd94,2023-04-13T20:48:56.054Z,3,open,,,,,6287cf2c6bf11a2007d4e924,user,/v1/users/6287cf2c6bf11a2007d4e924,6287cf2c6bf11a2007d4e924,user,/v1/users/6287cf2c6bf11a2007d4e924,64386ab91341514ed1c08388,work_item_revision,6287cf2c6bf11a2007d4e924,user,/v1/users/6287cf2c6bf11a2007d4e924,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,60214d41909957001a2ccfa1,queue,/v1/routing/queues/60214d41909957001a2ccfa1,64386ab7b42e3c43516dbd94,conversation,6287cf2c6bf11a2007d4e924,user,/v1/users/6287cf2c6bf11a2007d4e924,643800a667d7a37a6beb27a8,work_session,/v1/routing/work-sessions/643800a667d7a37a6beb27a8,60214d5b2819dc001bda0223,queue-rule,/v1/routing/queue-rules/60214d5b2819dc001bda0223,62042f756e39c33c269f724a,team,/v1/teams/62042f756e39c33c269f724a,643800a667d7a37a6beb27a8,work_session,/v1/routing/work-sessions/643800a667d7a37a6beb27a8
72,6438696daf9d974b2618c3c7,work_item,voice,2023-04-13T20:57:54.991Z,2023-04-13T20:43:25.361Z,2023-04-13T20:43:25.642Z,False,1,2023-04-13T20:43:25.365Z,False,5,1,2023-04-13T20:43:24.180Z,in,,1462.0,,17,conversation,4,,completed,2023-04-13T20:57:54.991Z,1,/v1/routing/work-items/6438696daf9d974b2618c3c7,,,,,814053,2023-04-13T20:57:54.991Z,814053,0.0,0.0,2023-04-13T20:44:20.938Z,2023-04-13T20:43:25.642Z,55296.0,55296.0,,6438696c8514157feda9fc64,2023-04-13T20:43:23.932Z,3,open,,,,,63bc46d39ae1723b09896a21,user,/v1/users/63bc46d39ae1723b09896a21,63bc46d39ae1723b09896a21,user,/v1/users/63bc46d39ae1723b09896a21,6438696daf9d97752e18c3c8,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,6438696c8514157feda9fc64,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0f73e99b87fcb4dcae6,team,/v1/teams/5ffde0f73e99b87fcb4dcae6,6437fc42c8ff2cc832eba312,work_session,/v1/routing/work-sessions/6437fc42c8ff2cc832eba312
73,64384de7e237b1f58b413377,work_item,email,2023-04-13T20:57:38.356Z,2023-04-13T18:45:59.469Z,2023-04-13T18:45:59.781Z,False,1,2023-04-13T18:45:59.480Z,False,1,1,2023-04-13T18:45:58.320Z,in,,1461.0,,15,conversation,4,,completed,2023-04-13T20:57:38.356Z,1,/v1/routing/work-items/64384de7e237b1f58b413377,,,,,3588634,2023-04-13T20:57:38.356Z,3588634,0.0,0.0,2023-04-13T19:57:49.722Z,2023-04-13T18:45:59.781Z,4309941.0,4309941.0,,64384de6341297f24c0b87a9,2023-04-13T18:45:58.412Z,2,open,,,,,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,64384de7e237b1f259413378,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,64384de6341297f24c0b87a9,conversation,,,,,,,,,,62042f756e39c33c269f724a,team,/v1/teams/62042f756e39c33c269f724a,6437fcf34a80e901d47c992b,work_session,/v1/routing/work-sessions/6437fcf34a80e901d47c992b
74,6438654429ea9f30cc51d851,work_item,voice,2023-04-13T20:57:10.997Z,2023-04-13T20:25:40.758Z,2023-04-13T20:25:41.083Z,False,1,2023-04-13T20:25:40.764Z,False,5,1,2023-04-13T20:25:39.445Z,in,,1638.0,,19,conversation,6,,completed,2023-04-13T20:57:10.997Z,1,/v1/routing/work-items/6438654429ea9f30cc51d851,301657.0,2023-04-13T20:56:35.825Z,64386c3ba4353d71cadd62b7,301657.0,336829,2023-04-13T20:57:10.997Z,336829,0.0,0.0,2023-04-13T20:51:34.168Z,2023-04-13T20:25:41.083Z,694893.0,694893.0,,6438654347313748be06fdac,2023-04-13T20:25:39.185Z,3,open,,,,,5ffde0a2d9a7e7992a369784,user,/v1/users/5ffde0a2d9a7e7992a369784,5ffde0a2d9a7e7992a369784,user,/v1/users/5ffde0a2d9a7e7992a369784,6438654429ea9fc5d251d852,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,6438654347313748be06fdac,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
75,64386c22fa96ff379ac90cf0,work_item,voice,2023-04-13T20:57:07.364Z,2023-04-13T20:54:58.238Z,2023-04-13T20:54:58.549Z,False,1,2023-04-13T20:54:58.253Z,False,5,1,2023-04-13T20:54:57.190Z,out,,,,13,conversation,4,,completed,2023-04-13T20:57:07.364Z,1,/v1/routing/work-items/64386c22fa96ff379ac90cf0,,,,,128090,2023-04-13T20:57:07.364Z,128090,0.0,0.0,2023-04-13T20:54:59.274Z,2023-04-13T20:54:58.549Z,725.0,725.0,,64386c21dbba70a548b1afaa,,3,open,,,,,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,64386c22fa96ff8b35c90cf1,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386c21dbba70a548b1afaa,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,64383acccb5aca3ee458453f,work_session,/v1/routing/work-sessions/64383acccb5aca3ee458453f
76,64386ca110418882d6d447ab,work_item,voice,2023-04-13T20:57:07.142Z,2023-04-13T20:57:05.377Z,2023-04-13T20:57:05.377Z,False,1,2023-04-13T20:57:05.388Z,False,5,0,2023-04-13T19:44:00.421Z,in,,,,24,conversation,2,,completed,2023-04-13T20:57:07.142Z,2,/v1/routing/work-items/64386ca110418882d6d447ab,,,,,1765,2023-04-13T20:57:07.142Z,1765,,,2023-04-13T20:57:05.377Z,2023-04-13T20:57:05.377Z,,,,64385b80575be47527f19bae,,3,open,,,,,60e8621feaa3a6001adb1f15,user,/v1/users/60e8621feaa3a6001adb1f15,60e8621feaa3a6001adb1f15,user,/v1/users/60e8621feaa3a6001adb1f15,64386ca11041881623d447ac,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64385b80575be47527f19bae,conversation,,,,,,,,,,,,,,,
77,64385ea448b1cbc9ebff6512,work_item,,2023-04-13T20:57:04.963Z,2023-04-13T19:57:24.979Z,,False,1,2023-04-13T19:57:24.996Z,False,1,0,2023-04-13T19:57:23.661Z,in,,,,8,conversation,2,,completed,2023-04-13T20:57:04.963Z,1,/v1/routing/work-items/64385ea448b1cbc9ebff6512,,,,,3579984,2023-04-13T20:57:04.963Z,3579984,,,,,,,,64385ea3407f81458d4ea4bd,,3,open,,,,,,,,,,,64385ea448b1cb6a3dff6513,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,,,,64385ea3407f81458d4ea4bd,conversation,,,,,,,,,,,,,,,
78,6437b8dc542573301de90bdd,work_item,email,2023-04-13T20:56:54.458Z,2023-04-13T08:10:04.797Z,2023-04-13T08:10:05.188Z,False,1,2023-04-13T20:39:41.801Z,False,1,1,2023-04-13T08:10:03.237Z,in,44978564.0,1951.0,44977757.0,16,conversation,6,,completed,2023-04-13T20:56:54.458Z,1,/v1/routing/work-items/6437b8dc542573301de90bdd,774288.0,2023-04-13T20:52:36.089Z,64386aafeaa4758e51fbae96,774288.0,1032657,2023-04-13T20:56:54.458Z,1032657,0.0,0.0,2023-04-13T20:39:41.801Z,2023-04-13T08:10:05.188Z,27575806.0,44975806.0,2023-04-13T20:39:40.994Z,6437b8db507cdb4879ac0878,2023-04-13T08:10:03.417Z,2,open,,,,,628552806a7a22521e23ff0c,user,/v1/users/628552806a7a22521e23ff0c,628552806a7a22521e23ff0c,user,/v1/users/628552806a7a22521e23ff0c,6437b8dc5425732367e90bde,work_item_revision,628552806a7a22521e23ff0c,user,/v1/users/628552806a7a22521e23ff0c,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,6437b8db507cdb4879ac0878,conversation,628552806a7a22521e23ff0c,user,/v1/users/628552806a7a22521e23ff0c,6437fd1837b1a7b68a33408d,work_session,/v1/routing/work-sessions/6437fd1837b1a7b68a33408d,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fd1837b1a7b68a33408d,work_session,/v1/routing/work-sessions/6437fd1837b1a7b68a33408d
